account_id,is_fraud
acc_7036,0
acc_7037,0
acc_7038,0
acc_7039,0
acc_7040,0
acc_7041,0
acc_7042,0
acc_7043,0
acc_7044,0
acc_7045,0
acc_7046,0
acc_7047,0
acc_7048,0
acc_7049,0
acc_7050,0
acc_7051,0
acc_7052,0
acc_7053,0
acc_7054,0
acc_7055,0
acc_7056,0
acc_7057,0
acc_7058,0
acc_7059,0
acc_7060,0
acc_7061,0
acc_7062,0
acc_7063,0
acc_7064,1
acc_7065,0
acc_7066,0
acc_7067,0
acc_7068,0
acc_7069,1
acc_7070,0
acc_7071,0
acc_7072,0
acc_7073,0
acc_7074,0
acc_7075,0
acc_7076,0
acc_7077,0
acc_7078,0
acc_7079,0
acc_7080,0
acc_7081,0
acc_7082,0
acc_7083,0
acc_7084,0
acc_7085,0
acc_7086,0
acc_7087,0
acc_7088,0
acc_7089,0
acc_7090,0
acc_7091,0
acc_7092,0
acc_7093,0
acc_7094,0
acc_7095,0
acc_7096,0
acc_7097,1
acc_7098,0
acc_7099,0
acc_7100,0
acc_7101,0
acc_7102,0
acc_7103,0
acc_7104,0
acc_7105,0
acc_7106,0
acc_7107,0
acc_7108,0
acc_7109,0
acc_7110,0
acc_7111,1
acc_7112,0
acc_7113,0
acc_7114,0
acc_7115,0
acc_7116,0
acc_7117,0
acc_7118,1
acc_7119,0
acc_7120,0
acc_7121,1
acc_7122,0
acc_7123,0
acc_7124,0
acc_7125,0
acc_7126,0
acc_7127,0
acc_7128,0
acc_7129,0
acc_7130,0
acc_7131,0
acc_7132,0
acc_7133,0
acc_7134,0
acc_7135,0
acc_7136,0
acc_7137,1
acc_7138,0
acc_7139,0
acc_7140,0
acc_7141,0
acc_7142,0
acc_7143,0
acc_7144,0
acc_7145,0
acc_7146,0
acc_7147,0
acc_7148,0
acc_7149,0
acc_7150,1
acc_7151,0
acc_7152,0
acc_7153,0
acc_7154,0
acc_7155,0
acc_7156,1
acc_7157,0
acc_7158,1
acc_7159,0
acc_7160,0
acc_7161,0
acc_7162,0
acc_7163,0
acc_7164,0
acc_7165,0
acc_7166,0
acc_7167,0
acc_7168,0
acc_7169,1
acc_7170,0
acc_7171,0
acc_7172,0
acc_7173,0
acc_7174,0
acc_7175,0
acc_7176,0
acc_7177,0
acc_7178,0
acc_7179,0
acc_7180,1
acc_7181,0
acc_7182,0
acc_7183,0
acc_7184,0
acc_7185,0
acc_7186,0
acc_7187,0
acc_7188,1
acc_7189,1
acc_7190,0
acc_7191,0
acc_7192,0
acc_7193,0
acc_7194,0
acc_7195,0
acc_7196,0
acc_7197,0
acc_7198,0
acc_7199,0
acc_7200,0
acc_7201,0
acc_7202,0
acc_7203,0
acc_7204,1
acc_7205,0
acc_7206,0
acc_7207,1
acc_7208,0
acc_7209,0
acc_7210,0
acc_7211,0
acc_7212,0
acc_7213,0
acc_7214,0
acc_7215,0
acc_7216,0
acc_7217,0
acc_7218,0
acc_7219,0
acc_7220,0
acc_7221,1
acc_7222,0
acc_7223,0
acc_7224,0
acc_7225,0
acc_7226,0
acc_7227,0
acc_7228,0
acc_7229,0
acc_7230,0
acc_7231,0
acc_7232,0
acc_7233,0
acc_7234,1
acc_7235,0
acc_7236,1
acc_7237,0
acc_7238,1
acc_7239,0
acc_7240,0
acc_7241,0
acc_7242,0
acc_7243,0
acc_7244,0
acc_7245,0
acc_7246,0
acc_7247,0
acc_7248,1
acc_7249,0
acc_7250,0
acc_7251,0
acc_7252,0
acc_7253,0
acc_7254,0
acc_7255,0
acc_7256,0
acc_7257,0
acc_7258,1
acc_7259,0
acc_7260,0
acc_7261,0
acc_7262,0
acc_7263,0
acc_7264,0
acc_7265,0
acc_7266,1
acc_7267,0
acc_7268,0
acc_7269,0
acc_7270,0
acc_7271,0
acc_7272,0
acc_7273,0
acc_7274,1
acc_7275,0
acc_7276,0
acc_7277,1
acc_7278,0
acc_7279,0
acc_7280,0
acc_7281,0
acc_7282,1
acc_7283,1
acc_7284,0
acc_7285,0
acc_7286,1
acc_7287,0
acc_7288,0
acc_7289,0
acc_7290,0
acc_7291,0
acc_7292,0
acc_7293,0
acc_7294,0
acc_7295,0
acc_7296,0
acc_7297,1
acc_7298,0
acc_7299,0
acc_7300,0
acc_7301,0
acc_7302,0
acc_7303,1
acc_7304,0
acc_7305,0
acc_7306,0
acc_7307,0
acc_7308,0
acc_7309,0
acc_7310,0
acc_7311,0
acc_7312,0
acc_7313,1
acc_7314,0
acc_7315,1
acc_7316,0
acc_7317,1
acc_7318,1
acc_7319,0
acc_7320,0
acc_7321,0
acc_7322,0
acc_7323,0
acc_7324,0
acc_7325,0
acc_7326,0
acc_7327,0
acc_7328,0
acc_7329,0
acc_7330,0
acc_7331,0
acc_7332,1
acc_7333,0
acc_7334,0
acc_7335,0
acc_7336,0
acc_7337,0
acc_7338,0
acc_7339,1
acc_7340,0
acc_7341,0
acc_7342,0
acc_7343,0
acc_7344,0
acc_7345,0
acc_7346,0
acc_7347,0
acc_7348,1
acc_7349,0
acc_7350,1
acc_7351,0
acc_7352,0
acc_7353,0
acc_7354,0
acc_7355,0
acc_7356,1
acc_7357,0
acc_7358,0
acc_7359,0
acc_7360,0
acc_7361,0
acc_7362,0
acc_7363,0
acc_7364,0
acc_7365,0
acc_7366,0
acc_7367,0
acc_7368,1
acc_7369,0
acc_7370,0
acc_7371,0
acc_7372,0
acc_7373,0
acc_7374,0
acc_7375,0
acc_7376,1
acc_7377,0
acc_7378,0
acc_7379,0
acc_7380,0
acc_7381,0
acc_7382,0
acc_7383,0
acc_7384,1
acc_7385,0
acc_7386,0
acc_7387,0
acc_7388,1
acc_7389,0
acc_7390,1
acc_7391,1
acc_7392,0
acc_7393,0
acc_7394,1
acc_7395,0
acc_7396,0
acc_7397,0
acc_7398,0
acc_7399,0
acc_7400,0
acc_7401,0
acc_7402,0
acc_7403,0
acc_7404,0
acc_7405,0
acc_7406,0
acc_7407,0
acc_7408,0
acc_7409,0
acc_7410,1
acc_7411,1
acc_7412,0
acc_7413,1
acc_7414,1
acc_7415,1
acc_7416,0
acc_7417,0
acc_7418,0
acc_7419,0
acc_7420,0
acc_7421,0
acc_7422,0
acc_7423,0
acc_7424,0
acc_7425,0
acc_7426,0
acc_7427,0
acc_7428,0
acc_7429,0
acc_7430,0
acc_7431,0
acc_7432,0
acc_7433,0
acc_7434,0
acc_7435,0
acc_7436,0
acc_7437,0
acc_7438,0
acc_7439,0
acc_7440,0
acc_7441,0
acc_7442,0
acc_7443,0
acc_7444,0
acc_7445,0
acc_7446,0
acc_7447,0
acc_7448,0
acc_7449,0
acc_7450,0
acc_7451,0
acc_7452,0
acc_7453,0
acc_7454,0
acc_7455,1
acc_7456,1
acc_7457,0
acc_7458,0
acc_7459,1
acc_7460,0
acc_7461,0
acc_7462,0
acc_7463,0
acc_7464,0
acc_7465,0
acc_7466,0
acc_7467,0
acc_7468,0
acc_7469,1
acc_7470,0
acc_7471,0
acc_7472,0
acc_7473,0
acc_7474,0
acc_7475,1
acc_7476,0
acc_7477,0
acc_7478,0
acc_7479,0
acc_7480,0
acc_7481,0
acc_7482,0
acc_7483,0
acc_7484,1
acc_7485,0
acc_7486,0
acc_7487,0
acc_7488,0
acc_7489,1
acc_7490,0
acc_7491,0
acc_7492,0
acc_7493,0
acc_7494,0
acc_7495,0
acc_7496,0
acc_7497,0
acc_7498,0
acc_7499,0
acc_7500,0
acc_7501,0
acc_7502,1
acc_7503,0
acc_7504,0
acc_7505,0
acc_7506,0
acc_7507,0
acc_7508,0
acc_7509,0
acc_7510,1
acc_7511,0
acc_7512,0
acc_7513,0
acc_7514,0
acc_7515,0
acc_7516,0
acc_7517,0
acc_7518,0
acc_7519,1
acc_7520,0
acc_7521,0
acc_7522,0
acc_7523,0
acc_7524,0
acc_7525,0
acc_7526,0
acc_7527,0
acc_7528,0
acc_7529,1
acc_7530,1
acc_7531,0
acc_7532,0
acc_7533,0
acc_7534,1
acc_7535,0
acc_7536,1
acc_7537,1
acc_7538,0
acc_7539,0
acc_7540,0
acc_7541,0
acc_7542,0
acc_7543,0
acc_7544,0
acc_7545,0
acc_7546,0
acc_7547,1
acc_7548,0
acc_7549,0
acc_7550,0
acc_7551,0
acc_7552,0
acc_7553,0
acc_7554,0
acc_7555,0
acc_7556,0
acc_7557,0
acc_7558,0
acc_7559,0
acc_7560,0
acc_7561,0
acc_7562,0
acc_7563,0
acc_7564,0
acc_7565,0
acc_7566,0
acc_7567,0
acc_7568,0
acc_7569,0
acc_7570,0
acc_7571,0
acc_7572,0
acc_7573,0
acc_7574,1
acc_7575,0
acc_7576,0
acc_7577,0
acc_7578,0
acc_7579,0
acc_7580,0
acc_7581,0
acc_7582,0
acc_7583,0
acc_7584,1
acc_7585,0
acc_7586,0
acc_7587,0
acc_7588,0
acc_7589,0
acc_7590,0
acc_7591,1
acc_7592,0
acc_7593,1
acc_7594,0
acc_7595,0
acc_7596,0
acc_7597,0
acc_7598,0
acc_7599,0
acc_7600,0
acc_7601,0
acc_7602,0
acc_7603,0
acc_7604,0
acc_7605,0
acc_7606,0
acc_7607,0
acc_7608,0
acc_7609,1
acc_7610,0
acc_7611,0
acc_7612,0
acc_7613,0
acc_7614,0
acc_7615,0
acc_7616,0
acc_7617,0
acc_7618,1
acc_7619,0
acc_7620,0
acc_7621,0
acc_7622,1
acc_7623,0
acc_7624,0
acc_7625,0
acc_7626,0
acc_7627,1
acc_7628,0
acc_7629,1
acc_7630,1
acc_7631,0
acc_7632,0
acc_7633,0
acc_7634,0
acc_7635,0
acc_7636,0
acc_7637,0
acc_7638,0
acc_7639,0
acc_7640,0
acc_7641,0
acc_7642,0
acc_7643,0
acc_7644,0
acc_7645,0
acc_7646,0
acc_7647,0
acc_7648,0
acc_7649,0
acc_7650,0
acc_7651,0
acc_7652,0
acc_7653,0
acc_7654,1
acc_7655,0
acc_7656,0
acc_7657,0
acc_7658,0
acc_7659,0
acc_7660,0
acc_7661,0
acc_7662,0
acc_7663,0
acc_7664,0
acc_7665,0
acc_7666,0
acc_7667,0
acc_7668,1
acc_7669,0
acc_7670,0
acc_7671,0
acc_7672,1
acc_7673,0
acc_7674,0
acc_7675,0
acc_7676,0
acc_7677,0
acc_7678,0
acc_7679,0
acc_7680,0
acc_7681,0
acc_7682,0
acc_7683,0
acc_7684,1
acc_7685,1
acc_7686,0
acc_7687,0
acc_7688,0
acc_7689,0
acc_7690,0
acc_7691,0
acc_7692,0
acc_7693,0
acc_7694,0
acc_7695,1
acc_7696,0
acc_7697,0
acc_7698,0
acc_7699,0
acc_7700,1
acc_7701,0
acc_7702,0
acc_7703,0
acc_7704,0
acc_7705,0
acc_7706,0
acc_7707,0
acc_7708,0
acc_7709,0
acc_7710,0
acc_7711,0
acc_7712,0
acc_7713,0
acc_7714,0
acc_7715,0
acc_7716,0
acc_7717,1
acc_7718,0
acc_7719,0
acc_7720,0
acc_7721,1
acc_7722,0
acc_7723,0
acc_7724,0
acc_7725,0
acc_7726,1
acc_7727,0
acc_7728,0
acc_7729,0
acc_7730,0
acc_7731,0
acc_7732,0
acc_7733,0
acc_7734,0
acc_7735,0
acc_7736,1
acc_7737,0
acc_7738,0
acc_7739,1
acc_7740,0
acc_7741,0
acc_7742,0
acc_7743,1
acc_7744,0
acc_7745,0
acc_7746,0
acc_7747,0
acc_7748,0
acc_7749,0
acc_7750,0
acc_7751,1
acc_7752,0
acc_7753,0
acc_7754,0
acc_7755,0
acc_7756,0
acc_7757,0
acc_7758,1
acc_7759,0
acc_7760,0
acc_7761,0
acc_7762,1
acc_7763,0
acc_7764,1
acc_7765,0
acc_7766,0
acc_7767,0
acc_7768,0
acc_7769,0
acc_7770,1
acc_7771,0
acc_7772,0
acc_7773,0
acc_7774,0
acc_7775,0
acc_7776,0
acc_7777,0
acc_7778,0
acc_7779,0
acc_7780,0
acc_7781,0
acc_7782,0
acc_7783,0
acc_7784,1
acc_7785,1
acc_7786,0
acc_7787,0
acc_7788,0
acc_7789,0
acc_7790,0
acc_7791,0
acc_7792,0
acc_7793,0
acc_7794,0
acc_7795,0
acc_7796,0
acc_7797,0
acc_7798,0
acc_7799,0
acc_7800,0
acc_7801,0
acc_7802,0
acc_7803,0
acc_7804,1
acc_7805,0
acc_7806,0
acc_7807,0
acc_7808,0
acc_7809,0
acc_7810,0
acc_7811,0
acc_7812,0
acc_7813,0
acc_7814,0
acc_7815,0
acc_7816,0
acc_7817,0
acc_7818,0
acc_7819,1
acc_7820,0
acc_7821,0
acc_7822,0
acc_7823,0
acc_7824,0
acc_7825,0
acc_7826,0
acc_7827,1
acc_7828,0
acc_7829,0
acc_7830,0
acc_7831,0
acc_7832,0
acc_7833,0
acc_7834,0
acc_7835,0
acc_7836,0
acc_7837,0
acc_7838,0
acc_7839,0
acc_7840,1
acc_7841,0
acc_7842,1
acc_7843,0
acc_7844,0
acc_7845,0
acc_7846,0
acc_7847,0
acc_7848,0
acc_7849,0
acc_7850,0
acc_7851,0
acc_7852,0
acc_7853,0
acc_7854,0
acc_7855,0
acc_7856,0
acc_7857,0
acc_7858,0
acc_7859,0
acc_7860,0
acc_7861,0
acc_7862,0
acc_7863,0
acc_7864,0
acc_7865,0
acc_7866,0
acc_7867,0
acc_7868,0
acc_7869,0
acc_7870,0
acc_7871,0
acc_7872,0
acc_7873,0
acc_7874,0
acc_7875,1
acc_7876,0
acc_7877,0
acc_7878,0
acc_7879,0
acc_7880,0
acc_7881,0
acc_7882,0
acc_7883,0
acc_7884,0
acc_7885,0
acc_7886,0
acc_7887,0
acc_7888,1
acc_7889,0
acc_7890,0
acc_7891,0
acc_7892,0
acc_7893,1
acc_7894,0
acc_7895,0
acc_7896,1
acc_7897,0
acc_7898,0
acc_7899,1
acc_7900,0
acc_7901,0
acc_7902,1
acc_7903,0
acc_7904,0
acc_7905,0
acc_7906,0
acc_7907,0
acc_7908,0
acc_7909,0
acc_7910,0
acc_7911,0
acc_7912,0
acc_7913,0
acc_7914,0
acc_7915,0
acc_7916,0
acc_7917,0
acc_7918,0
acc_7919,0
acc_7920,0
acc_7921,1
acc_7922,0
acc_7923,0
acc_7924,0
acc_7925,0
acc_7926,0
acc_7927,0
acc_7928,0
acc_7929,0
acc_7930,0
acc_7931,1
acc_7932,0
acc_7933,0
acc_7934,0
acc_7935,0
acc_7936,1
acc_7937,0
acc_7938,0
acc_7939,0
acc_7940,0
acc_7941,0
acc_7942,0
acc_7943,0
acc_7944,1
acc_7945,0
acc_7946,0
acc_7947,0
acc_7948,1
acc_7949,0
acc_7950,0
acc_7951,0
acc_7952,0
acc_7953,0
acc_7954,0
acc_7955,0
acc_7956,0
acc_7957,0
acc_7958,0
acc_7959,0
acc_7960,0
acc_7961,0
acc_7962,0
acc_7963,0
acc_7964,0
acc_7965,0
acc_7966,0
acc_7967,0
acc_7968,0
acc_7969,0
acc_7970,0
acc_7971,1
acc_7972,0
acc_7973,0
acc_7974,0
acc_7975,0
acc_7976,0
acc_7977,0
acc_7978,0
acc_7979,0
acc_7980,0
acc_7981,0
acc_7982,0
acc_7983,0
acc_7984,1
acc_7985,0
acc_7986,0
acc_7987,0
acc_7988,0
acc_7989,1
acc_7990,0
acc_7991,0
acc_7992,0
acc_7993,0
acc_7994,0
acc_7995,0
acc_7996,0
acc_7997,0
acc_7998,0
acc_7999,0
acc_8000,0
acc_8001,0
acc_8002,0
acc_8003,0
acc_8004,0
acc_8005,0
acc_8006,0
acc_8007,0
acc_8008,0
acc_8009,0
acc_8010,0
acc_8011,1
acc_8012,0
acc_8013,1
acc_8014,0
acc_8015,0
acc_8016,0
acc_8017,0
acc_8018,0
acc_8019,0
acc_8020,0
acc_8021,0
acc_8022,0
acc_8023,0
acc_8024,0
acc_8025,0
acc_8026,0
acc_8027,0
acc_8028,0
acc_8029,0
acc_8030,0
acc_8031,0
acc_8032,1
acc_8033,0
acc_8034,0
acc_8035,0
acc_8036,0
acc_8037,0
acc_8038,0
acc_8039,0
acc_8040,0
acc_8041,0
acc_8042,0
acc_8043,0
acc_8044,0
acc_8045,0
acc_8046,0
acc_8047,0
acc_8048,0
acc_8049,0
acc_8050,0
acc_8051,0
acc_8052,0
acc_8053,1
acc_8054,0
acc_8055,0
acc_8056,0
acc_8057,0
acc_8058,0
acc_8059,0
acc_8060,0
acc_8061,0
acc_8062,0
acc_8063,0
acc_8064,0
acc_8065,0
acc_8066,1
acc_8067,0
acc_8068,0
acc_8069,0
acc_8070,0
acc_8071,0
acc_8072,0
acc_8073,0
acc_8074,0
acc_8075,0
acc_8076,0
acc_8077,1
acc_8078,0
acc_8079,0
acc_8080,0
acc_8081,0
acc_8082,0
acc_8083,0
acc_8084,0
acc_8085,0
acc_8086,0
acc_8087,0
acc_8088,0
acc_8089,0
acc_8090,0
acc_8091,0
acc_8092,0
acc_8093,0
acc_8094,0
acc_8095,0
acc_8096,0
acc_8097,0
acc_8098,0
acc_8099,0
acc_8100,0
acc_8101,0
acc_8102,0
acc_8103,0
acc_8104,0
acc_8105,0
acc_8106,0
acc_8107,0
acc_8108,1
acc_8109,0
acc_8110,1
acc_8111,0
acc_8112,0
acc_8113,0
acc_8114,0
acc_8115,0
acc_8116,0
acc_8117,0
acc_8118,0
acc_8119,1
acc_8120,0
acc_8121,1
acc_8122,0
acc_8123,0
acc_8124,0
acc_8125,0
acc_8126,0
acc_8127,0
acc_8128,1
acc_8129,0
acc_8130,0
acc_8131,0
acc_8132,0
acc_8133,1
acc_8134,0
acc_8135,1
acc_8136,0
acc_8137,0
acc_8138,0
acc_8139,0
acc_8140,0
acc_8141,0
acc_8142,0
acc_8143,0
acc_8144,0
acc_8145,1
acc_8146,0
acc_8147,0
acc_8148,0
acc_8149,0
acc_8150,0
acc_8151,0
acc_8152,0
acc_8153,1
acc_8154,0
acc_8155,0
acc_8156,0
acc_8157,1
acc_8158,0
acc_8159,0
acc_8160,0
acc_8161,0
acc_8162,0
acc_8163,0
acc_8164,1
acc_8165,0
acc_8166,0
acc_8167,0
acc_8168,0
acc_8169,0
acc_8170,0
acc_8171,0
acc_8172,0
acc_8173,0
acc_8174,0
acc_8175,1
acc_8176,0
acc_8177,0
acc_8178,0
acc_8179,0
acc_8180,0
acc_8181,1
acc_8182,1
acc_8183,0
acc_8184,0
acc_8185,0
acc_8186,0
acc_8187,1
acc_8188,0
acc_8189,0
acc_8190,0
acc_8191,0
acc_8192,0
acc_8193,0
acc_8194,0
acc_8195,0
acc_8196,1
acc_8197,0
acc_8198,0
acc_8199,0
acc_8200,0
acc_8201,0
acc_8202,0
acc_8203,0
acc_8204,0
acc_8205,0
acc_8206,0
acc_8207,0
acc_8208,0
acc_8209,0
acc_8210,1
acc_8211,1
acc_8212,0
acc_8213,0
acc_8214,1
acc_8215,0
acc_8216,0
acc_8217,0
acc_8218,0
acc_8219,0
acc_8220,0
acc_8221,0
acc_8222,0
acc_8223,0
acc_8224,0
acc_8225,0
acc_8226,0
acc_8227,0
acc_8228,0
acc_8229,0
acc_8230,0
acc_8231,0
acc_8232,0
acc_8233,0
acc_8234,0
acc_8235,1
acc_8236,0
acc_8237,0
acc_8238,0
acc_8239,0
acc_8240,0
acc_8241,0
acc_8242,0
acc_8243,1
acc_8244,0
acc_8245,0
acc_8246,0
acc_8247,0
acc_8248,0
acc_8249,0
acc_8250,0
acc_8251,0
acc_8252,0
acc_8253,0
acc_8254,1
acc_8255,0
acc_8256,0
acc_8257,0
acc_8258,0
acc_8259,0
acc_8260,0
acc_8261,0
acc_8262,0
acc_8263,0
acc_8264,0
acc_8265,0
acc_8266,0
acc_8267,0
acc_8268,0
acc_8269,0
acc_8270,0
acc_8271,0
acc_8272,0
acc_8273,0
acc_8274,0
acc_8275,0
acc_8276,0
acc_8277,0
acc_8278,0
acc_8279,0
acc_8280,0
acc_8281,1
acc_8282,0
acc_8283,0
acc_8284,0
acc_8285,0
acc_8286,0
acc_8287,0
acc_8288,0
acc_8289,0
acc_8290,0
acc_8291,0
acc_8292,0
acc_8293,0
acc_8294,0
acc_8295,0
acc_8296,0
acc_8297,0
acc_8298,0
acc_8299,0
acc_8300,1
acc_8301,0
acc_8302,0
acc_8303,0
acc_8304,0
acc_8305,0
acc_8306,0
acc_8307,0
acc_8308,0
acc_8309,0
acc_8310,0
acc_8311,0
acc_8312,0
acc_8313,0
acc_8314,0
acc_8315,1
acc_8316,0
acc_8317,0
acc_8318,0
acc_8319,0
acc_8320,0
acc_8321,0
acc_8322,0
acc_8323,0
acc_8324,0
acc_8325,0
acc_8326,0
acc_8327,0
acc_8328,0
acc_8329,0
acc_8330,0
acc_8331,0
acc_8332,1
acc_8333,0
acc_8334,0
acc_8335,0
acc_8336,0
acc_8337,0
acc_8338,1
acc_8339,0
acc_8340,1
acc_8341,0
acc_8342,0
acc_8343,0
acc_8344,0
acc_8345,0
acc_8346,0
acc_8347,0
acc_8348,0
acc_8349,0
acc_8350,0
acc_8351,0
acc_8352,0
acc_8353,0
acc_8354,0
acc_8355,0
acc_8356,1
acc_8357,0
acc_8358,0
acc_8359,1
acc_8360,0
acc_8361,0
acc_8362,0
acc_8363,0
acc_8364,0
acc_8365,0
acc_8366,0
acc_8367,0
acc_8368,0
acc_8369,0
acc_8370,0
acc_8371,0
acc_8372,0
acc_8373,0
acc_8374,0
acc_8375,0
acc_8376,0
acc_8377,0
acc_8378,0
acc_8379,0
acc_8380,0
acc_8381,1
acc_8382,0
acc_8383,0
acc_8384,0
acc_8385,1
acc_8386,0
acc_8387,0
acc_8388,0
acc_8389,0
acc_8390,0
acc_8391,0
acc_8392,0
acc_8393,0
acc_8394,0
acc_8395,0
acc_8396,0
acc_8397,0
acc_8398,0
acc_8399,0
acc_8400,0
acc_8401,0
acc_8402,0
acc_8403,1
acc_8404,0
acc_8405,0
acc_8406,0
acc_8407,1
acc_8408,0
acc_8409,0
acc_8410,1
acc_8411,0
acc_8412,0
acc_8413,0
acc_8414,0
acc_8415,0
acc_8416,0
acc_8417,0
acc_8418,0
acc_8419,0
acc_8420,0
acc_8421,0
acc_8422,0
acc_8423,0
acc_8424,0
acc_8425,0
acc_8426,0
acc_8427,0
acc_8428,0
acc_8429,0
acc_8430,1
acc_8431,0
acc_8432,0
acc_8433,0
acc_8434,0
acc_8435,0
acc_8436,0
acc_8437,0
acc_8438,0
acc_8439,0
acc_8440,0
acc_8441,0
acc_8442,0
acc_8443,0
acc_8444,1
acc_8445,0
acc_8446,0
acc_8447,1
acc_8448,1
acc_8449,0
acc_8450,1
acc_8451,0
acc_8452,0
acc_8453,0
acc_8454,0
acc_8455,1
acc_8456,0
acc_8457,0
acc_8458,0
acc_8459,0
acc_8460,0
acc_8461,0
acc_8462,1
acc_8463,0
acc_8464,0
acc_8465,0
acc_8466,0
acc_8467,0
acc_8468,0
acc_8469,0
acc_8470,0
acc_8471,0
acc_8472,0
acc_8473,0
acc_8474,0
acc_8475,1
acc_8476,0
acc_8477,0
acc_8478,0
acc_8479,0
acc_8480,0
acc_8481,1
acc_8482,0
acc_8483,0
acc_8484,0
acc_8485,0
acc_8486,0
acc_8487,0
acc_8488,0
acc_8489,0
acc_8490,0
acc_8491,0
acc_8492,0
acc_8493,0
acc_8494,0
acc_8495,1
acc_8496,0
acc_8497,0
acc_8498,0
acc_8499,0
acc_8500,1
acc_8501,0
acc_8502,0
acc_8503,0
acc_8504,0
acc_8505,0
acc_8506,0
acc_8507,0
acc_8508,0
acc_8509,1
acc_8510,0
acc_8511,0
acc_8512,0
acc_8513,0
acc_8514,0
acc_8515,0
acc_8516,0
acc_8517,0
acc_8518,0
acc_8519,0
acc_8520,0
acc_8521,0
acc_8522,0
acc_8523,0
acc_8524,0
acc_8525,1
acc_8526,0
acc_8527,0
acc_8528,0
acc_8529,1
acc_8530,0
acc_8531,0
acc_8532,0
acc_8533,0
acc_8534,0
acc_8535,0
acc_8536,0
acc_8537,0
acc_8538,1
acc_8539,1
acc_8540,0
acc_8541,0
acc_8542,0
acc_8543,0
acc_8544,0
acc_8545,1
acc_8546,0
acc_8547,0
acc_8548,0
acc_8549,0
acc_8550,0
acc_8551,0
acc_8552,1
acc_8553,0
acc_8554,0
acc_8555,1
acc_8556,1
acc_8557,1
acc_8558,0
acc_8559,0
acc_8560,0
acc_8561,0
acc_8562,1
acc_8563,0
acc_8564,0
acc_8565,0
acc_8566,0
acc_8567,0
acc_8568,0
acc_8569,0
acc_8570,1
acc_8571,0
acc_8572,1
acc_8573,0
acc_8574,0
acc_8575,0
acc_8576,0
acc_8577,0
acc_8578,0
acc_8579,0
acc_8580,0
acc_8581,0
acc_8582,0
acc_8583,0
acc_8584,0
acc_8585,0
acc_8586,0
acc_8587,0
acc_8588,0
acc_8589,0
acc_8590,0
acc_8591,1
acc_8592,0
acc_8593,0
acc_8594,0
acc_8595,0
acc_8596,0
acc_8597,0
acc_8598,0
acc_8599,0
acc_8600,0
acc_8601,0
acc_8602,0
acc_8603,0
acc_8604,0
acc_8605,0
acc_8606,0
acc_8607,0
acc_8608,0
acc_8609,0
acc_8610,0
acc_8611,0
acc_8612,0
acc_8613,1
acc_8614,0
acc_8615,0
acc_8616,1
acc_8617,1
acc_8618,0
acc_8619,0
acc_8620,1
acc_8621,0
acc_8622,0
acc_8623,0
acc_8624,0
acc_8625,1
acc_8626,0
acc_8627,1
acc_8628,1
acc_8629,1
acc_8630,0
acc_8631,1
acc_8632,0
acc_8633,0
acc_8634,0
acc_8635,0
acc_8636,0
acc_8637,0
acc_8638,0
acc_8639,0
acc_8640,0
acc_8641,0
acc_8642,0
acc_8643,0
acc_8644,0
acc_8645,0
acc_8646,0
acc_8647,0
acc_8648,0
acc_8649,0
acc_8650,0
acc_8651,0
acc_8652,0
acc_8653,0
acc_8654,1
acc_8655,1
acc_8656,0
acc_8657,0
acc_8658,1
acc_8659,0
acc_8660,0
acc_8661,0
acc_8662,1
acc_8663,0
acc_8664,0
acc_8665,0
acc_8666,0
acc_8667,0
acc_8668,0
acc_8669,0
acc_8670,0
acc_8671,0
acc_8672,1
acc_8673,0
acc_8674,0
acc_8675,0
acc_8676,0
acc_8677,0
acc_8678,0
acc_8679,0
acc_8680,0
acc_8681,0
acc_8682,0
acc_8683,1
acc_8684,0
acc_8685,0
acc_8686,0
acc_8687,0
acc_8688,0
acc_8689,0
acc_8690,0
acc_8691,0
acc_8692,1
acc_8693,0
acc_8694,0
acc_8695,0
acc_8696,1
acc_8697,0
acc_8698,0
acc_8699,0
acc_8700,1
acc_8701,0
acc_8702,0
acc_8703,0
acc_8704,0
acc_8705,0
acc_8706,0
acc_8707,0
acc_8708,0
acc_8709,0
acc_8710,0
acc_8711,0
acc_8712,0
acc_8713,0
acc_8714,0
acc_8715,0
acc_8716,0
acc_8717,0
acc_8718,0
acc_8719,0
acc_8720,0
acc_8721,0
acc_8722,0
acc_8723,0
acc_8724,0
acc_8725,0
acc_8726,0
acc_8727,0
acc_8728,0
acc_8729,0
acc_8730,0
acc_8731,0
acc_8732,0
acc_8733,1
acc_8734,0
acc_8735,0
acc_8736,0
acc_8737,0
acc_8738,0
acc_8739,0
acc_8740,0
acc_8741,0
acc_8742,0
acc_8743,0
acc_8744,0
acc_8745,0
acc_8746,0
acc_8747,0
acc_8748,0
acc_8749,0
acc_8750,0
acc_8751,0
acc_8752,0
acc_8753,0
acc_8754,0
acc_8755,0
acc_8756,0
acc_8757,0
acc_8758,0
acc_8759,0
acc_8760,1
acc_8761,0
acc_8762,0
acc_8763,0
acc_8764,1
acc_8765,0
acc_8766,0
acc_8767,0
acc_8768,0
acc_8769,0
acc_8770,0
acc_8771,0
acc_8772,0
acc_8773,0
acc_8774,0
acc_8775,0
acc_8776,0
acc_8777,0
acc_8778,0
acc_8779,0
acc_8780,0
acc_8781,0
acc_8782,0
acc_8783,0
